Date,^DJI,^GSPC,^RUT
2000-05-10,-0.016166199794971192,-0.020815054047135646,-0.03436106289520035
2000-05-11,0.017040823872871,0.01774410644515053,0.03136188553228618
2000-05-12,0.0059938134676443995,0.009297324968961716,0.003162178159442519
2000-05-15,0.0185286864951336,0.021857137432581965,0.013896547508544584
2000-05-16,0.011663088202332524,0.009375105396318107,0.016278691311233554
2000-05-17,-0.015188987154261138,-0.012519718264096237,-0.012569290081043962
2000-05-18,0.0006998683987454117,-0.007341489575181015,-0.017585559967128492
2000-05-19,-0.014056459362713316,-0.021279500834297728,-0.02318138052416409
2000-05-22,-0.007964349733213123,-0.004437836972822325,-0.016881316964678945
2000-05-23,-0.01147461289790896,-0.019362083559102846,-0.027207599399553164
2000-05-24,0.010791414306709754,0.018169184098520842,0.005929923363553673
2000-05-25,-0.02027270689365735,-0.012609113327974117,-0.012136364462087112
2000-05-26,-0.002393396462439857,-0.002536655984128445,0.0026271041626769586
2000-05-30,0.021885594396282355,0.031733002241273844,0.04139470716299631
2000-05-31,-0.0004560501580179595,-0.0013014022930985239,-0.001091469188587126
2000-06-01,0.01226678882731476,0.019663269874029277,0.03363762890042232
2000-06-02,0.013294347565063421,0.019446456896420408,0.04090083256866832
2000-06-05,0.0019009707197810536,-0.006540169012008556,0.0005260656861328467
2000-06-06,-0.007399223837325377,-0.006692993404042075,-0.0032196601811012335
2000-06-07,0.007173642639690328,0.00923126844668116,0.009511901756086186
2000-06-08,-0.013420129038756811,-0.006607485476626416,-0.0038794324273062793
2000-06-09,-0.0051365731579225676,-0.003234471699907343,0.01642292063811123
2000-06-12,-0.004707627444661252,-0.00754405228380546,-0.028211275387550628
2000-06-13,0.005440374726413971,0.01608021221744243,0.010251865627423105
2000-06-14,0.006204712813851724,0.0007483708834083865,-0.007973282002573398
2000-06-15,0.0025109021558557725,0.005553891236846384,0.005049303311138219
2000-06-16,-0.025092887239769966,-0.009697050911417971,0.0029044947729144578
2000-06-19,0.010333725272061754,0.014601399132715121,0.01746252987207376
2000-06-20,-0.011687808702939732,-0.006786129112329044,0.0055318782686337815
2000-06-21,0.005979129828503432,0.002152263211684242,0.0036456566199906744
2000-06-22,-0.01165299483585485,-0.018388167747017906,-0.0241710097396641
2000-06-23,0.002755409255232248,-0.007395562633629121,-0.00897200542298018
2000-06-26,0.013198773681332992,0.009548626596742145,0.011589836779877715
2000-06-27,-0.003661281164360024,-0.0032761480918897744,-0.016165279203522457
2000-06-28,0.0022185061221476968,0.0029393161919409896,0.0250919399005022
2000-06-29,-0.01240110068145264,-0.008580674562089075,-0.016273999234421285
2000-06-30,0.004782679894256039,0.008429461805284734,0.009030782362207484
2000-07-03,0.010736705338675408,0.010218521276461742,0.013080363261498303
2000-07-05,-0.007324621741258727,-0.01598929617329866,-0.01111022404023062
2000-07-06,-0.0002031839519058496,0.007192881877199922,0.009735394322465452
2000-07-07,0.014633726900696607,0.015145545764216402,0.009319662489725867
2000-07-10,0.0009960841157295832,-0.0022203475506827925,0.004929043390131692
2000-07-11,0.007542958668404768,0.0035582718183684646,-0.0020555498114169313
2000-07-12,0.005259597166278305,0.008097454201544736,0.019645693680200377
2000-07-13,0.00045893636307103066,0.001953935942965212,0.004635255883285418
2000-07-14,0.0022257800195628922,0.009408493660190483,-0.00023955422784376992
2000-07-17,-0.0007846104013366119,0.0003377022618457108,0.004688304886810798
2000-07-18,-0.005973749987507373,-0.011151059456171031,-0.01645953456607792
2000-07-19,-0.004090306481829632,-0.007917525979241625,-0.015825398081549393
2000-07-20,0.013722627667807113,0.00914185956935876,0.012968278680894384
2000-07-21,-0.010224712535578448,-0.010336950837709372,-0.0227916388898391
2000-07-24,-0.004523111266900135,-0.0107999082984729,-0.016298180539609308
2000-07-25,0.0013887817979929048,0.006928073285986649,0.00015558748697368203
2000-07-26,-0.01729731703995295,-0.015067422285769315,-0.0010115734592270214
2000-07-27,0.006601047530102743,-0.0019297112785032445,-0.024030646439521276
2000-07-28,-0.007106148850436045,-0.02072203561206855,-0.02296862369584835
2000-07-31,0.0010279532667408062,0.007675250620293993,0.021033036754551006
2000-08-01,0.0080430179805685,0.005068116172807687,-0.005749208300348201
2000-08-02,0.00756820180354913,0.00041711318820325185,0.004909903211263261
2000-08-03,0.001780846168317007,0.009587663196748386,-0.001540486671803595
2000-08-04,0.0056970426642527884,0.0071137533994296296,0.00833436376020217
2000-08-07,0.009176017036116084,0.011141175706899775,0.012313900508669163
2000-08-08,0.010060548944661097,0.002349738799248673,-0.002258012329266906
2000-08-09,-0.00649460587843644,-0.0067193502148880846,-0.0024010584427678777
2000-08-10,0.0002685989091335699,-0.008605221070946712,-0.011594057711201236
2000-08-11,0.010853224926228163,0.007905641586007473,0.01703732265894727
2000-08-14,0.013361777631434257,0.013309295881220085,0.008216667999829607
2000-08-15,-0.009813409980264575,-0.004791695036623892,-0.00888319683060824
2000-08-16,-0.005310029876044504,-0.003090181578268623,0.005495428001822442
2000-08-17,0.004282995784127164,0.010900919209479781,0.0072290087338491805
2000-08-18,-0.0008288055773145321,-0.0029118370302702716,-0.0018411629140044252
2000-08-21,0.0030126267631260402,0.005188571343542924,0.0018217812344890098
2000-08-22,0.00534147066343628,-0.0009007013479403823,0.0019537678395995764
2000-08-23,0.0004936321380427452,0.005219522441311926,0.0008112946902436862
2000-08-24,0.003411941981144028,0.0015526681914089884,0.010411325432228996
2000-08-25,0.0008839763570118312,-0.0012340004855381842,0.0034528465070199623
2000-08-28,0.005365011834575364,0.005058718739776827,0.002605570491904117
2000-08-29,-0.0033594776190939636,-0.0028109135425950635,0.005965351713351584
2000-08-30,-0.01004482811159667,-0.004813399257303448,0.00508497112697169
2000-08-31,0.010044828111596698,0.009992625399822192,0.01039047563300941
2000-09-01,0.0021092722474470088,0.002033909928443819,0.007445780910565139
2000-09-05,0.001940504553127423,-0.009042823704100792,-0.005347174227233184
2000-09-06,0.004433018003417618,-0.009888926610032614,-0.005021700696629826
2000-09-07,-0.004498756776290986,0.006852001412039173,0.012046775248512763
2000-09-08,-0.003489222265958773,-0.0053453467368059044,-0.013203461084629942
2000-09-11,-0.002244825925799007,-0.0035123438910489935,-0.0038903596659560636
2000-09-12,0.0033653519961082674,-0.00489358622753845,-0.002232546220733152
2000-09-13,-0.004554979735836488,0.00196841475218659,0.002944419172903737
2000-09-14,-0.0085057946074029,-0.0027244377678344207,0.009709307209711655
2000-09-15,-0.014578826631862492,-0.010221718934521251,-0.015569129970244495
2000-09-18,-0.010902121947393612,-0.014637860201737055,-0.02711230301138876
2000-09-19,-0.0017806895839190295,0.010597786475541066,0.012750304839409457
2000-09-20,-0.009439854630613136,-0.005880712886379446,-0.0035989948305929858
2000-09-21,0.0072342663723486455,-0.0015790410644246165,-0.013651642273811238
2000-09-22,0.007574274294648764,-0.00022781526774233468,0.008633635394186243
2000-09-25,-0.003622149781943615,-0.006711091870692855,-0.006652514189724306
2000-09-26,-0.01649612441495833,-0.008247833681979313,-0.01068988603665527
2000-09-27,-0.0002784577062466422,-0.00044853820544960303,-0.0034772861296462005
2000-09-28,0.018245461202399362,0.021991619230550555,0.03025802936793347
2000-09-29,-0.01612512832698483,-0.01504797562522097,-0.004535406249970366
2000-10-02,0.004609613908850406,-0.00019495624296930866,-0.018780040846496412
2000-10-03,0.001831043506259692,-0.00682578809750394,-0.01377513529866002
2000-10-04,0.006021183549332261,0.005495008622973145,0.005572210111073911
2000-10-05,-0.005538108736023327,0.0013656262308240105,-0.009543069154958395
2000-10-06,-0.012042461869340769,-0.019183329360550158,-0.023449080102361537
2000-10-09,-0.00265631072990148,-0.004951921445981095,-0.003039093161451445
2000-10-10,-0.00417481776140678,-0.010763632361505893,-0.016269550075122808
2000-10-11,-0.010565514807573817,-0.016303582750874755,-0.014408929369090108
2000-10-12,-0.03709375748085132,-0.02584045512110669,-0.025105005375112222
2000-10-13,0.015583593278321017,0.03283640742377901,0.03693604468807398
2000-10-16,0.004563677245036618,0.0003273812619367224,0.0028270027991783605
2000-10-17,-0.014668317415736657,-0.01809497745525861,-0.022822012439765765
2000-10-18,-0.011432167958851162,-0.0058244404405869265,-0.009967136790134494
2000-10-19,0.0166979660088682,0.034153361859011896,0.03185459288186309
2000-10-20,0.00820928898057108,0.005865740397982498,0.012696995171474146
2000-10-23,0.004403285605185682,-0.0008235903082565529,0.005135991561532054
2000-10-24,0.01174480656563697,0.001682213178921447,-0.004274770766386122
2000-10-25,-0.0064277525822569685,-0.024054449199316687,-0.026292173296356476
2000-10-26,0.005180934282103773,-0.0003371386620443132,0.009529205598781558
2000-10-27,0.0200762651085463,0.011035028060664311,0.00018756856778532363
2000-10-30,0.02288394043088514,0.013735586682098207,0.00596321015628347
2000-10-31,0.012415501431173077,0.021740133035877476,0.03052050755048854
2000-11-01,-0.006554017512293819,-0.005739155817162053,-0.0050359674484163125
2000-11-02,-0.0017410453240920543,0.004983253778122986,0.023530514609058112
2000-11-03,-0.005766284221769215,-0.0011418559823153857,0.0015373678098111654
2000-11-06,0.014614492307143248,0.0038476655269594883,-0.007492317573620999
2000-11-07,-0.0022828072015322683,-0.00022342150477599917,0.0040595683504322765
2000-11-08,-0.0041282480817411964,-0.015902322423898215,-0.010589291406025488
2000-11-09,-0.006697834117970444,-0.006506714376939785,-0.010742979828093201
2000-11-10,-0.02158012976590959,-0.02470013662903212,-0.029564844411430258
2000-11-13,-0.00811551641387542,-0.01083460772864791,-0.009086711823547977
2000-11-14,0.015455273021677303,0.02318136570591192,0.021506684828836574
2000-11-15,0.002481693916460758,0.004948225879737868,0.0099725048845729
2000-11-16,-0.00482777846113172,-0.012664390190450861,-0.020854836043935534
2000-11-17,-0.002457981005345803,-0.0033576006531063148,0.0020118662801069122
2000-11-20,-0.015856163798822646,-0.01852217322376188,-0.02596566181450354
2000-11-21,0.003039500437963013,0.0035167569862350804,-0.007363685865368691
2000-11-22,-0.009110860959217171,-0.01872167427473288,-0.019228689704231323
2000-11-24,0.00679558749290099,0.014571644470684243,0.030052707239182987
2000-11-27,0.00721727136863369,0.0053516641385395495,-0.0003602974038505655
2000-11-28,-0.0036563993932644946,-0.009593904031944647,-0.02724945800731154
2000-11-29,0.011499587705812643,0.0043615037272983605,-0.009675833317140937
2000-11-30,-0.02039836843457895,-0.02031031130031256,-0.019233505547599936
2000-12-01,-0.003939791095429718,0.00021293546845558802,0.02414879286926513
2000-12-04,0.017904917758425794,0.007378255132535632,-0.014219305550012577
2000-12-05,0.03148207121108274,0.038183337202680155,0.04510508496042004
2000-12-06,-0.021736120896571207,-0.018387672115670557,-0.01632629196817025
2000-12-07,-0.004418774709124196,-0.005870059698293582,-0.005277747158949773
2000-12-08,0.008959140370013385,0.019415054389011633,0.038231787359777065
2000-12-11,0.0012024650750073614,0.007497925487985166,0.01688957359387147
2000-12-12,0.0039517674543271975,-0.006556658664756471,-0.01962777861190087
2000-12-13,0.0024274232075333947,-0.008194382562943504,-0.016567339992078295
2000-12-14,-0.011127582257461917,-0.014113896457878423,-0.017365974165440598
2000-12-15,-0.022741940776706104,-0.021696411279964054,-0.00824053914644664
2000-12-18,0.01996804184661481,0.008038303521842073,0.011332183678168432
2000-12-19,-0.005751349670343372,-0.013042648854882348,-0.009696075500246528
2000-12-20,-0.025398353477830544,-0.03179612679193636,-0.03319680667243305
2000-12-21,0.01618400925633118,0.007969797433423938,0.007251720731992685
2000-12-22,0.014039011708652524,0.02409435072348548,0.03507973076354909
2000-12-26,0.005333926691076751,0.0070503894398156386,0.007831228395432868
2000-12-27,0.010301708509843886,0.01038551801890451,0.02679001781336441
2000-12-28,0.006053899235677816,0.0039802141273019296,0.030269560920908725
2000-12-29,-0.007459097578215101,-0.01050297197343172,-0.02148288360432102
2001-01-02,-0.013235138904767197,-0.028432334521416403,-0.04448844403193023
2001-01-03,0.027752891925559686,0.04888407020840131,0.04626548362926889
2001-01-04,-0.0030505650399276414,-0.010608546388114074,-0.014954681806759266
2001-01-05,-0.023213753699378097,-0.02659283806587432,-0.02990629998594832
2001-01-08,-0.0038208447265824256,-0.0019196526391590284,-0.003244017534843366
2001-01-09,-0.004605088471439469,0.0038049412487950597,0.004991415826776343
2001-01-10,0.002995704858320224,0.00954072765251826,0.024484935549862523
2001-01-11,0.0004978145107139486,0.01026483635719767,0.01753382874137464
2001-01-12,-0.007965048203269813,-0.006252376353325711,0.0038985098560321415
2001-01-16,0.012020168599243871,0.006124301133249056,0.015382873405625013
2001-01-17,-0.006434105400187494,0.0021233583977827188,0.0003648229109167629
2001-01-18,0.008836261985052343,0.013819390779688844,0.0023682336202344684
2001-01-19,-0.00852925170554559,-0.004036364104246305,-0.013310210619035296
2001-01-22,-0.0008834626328009973,0.0002681015738275837,0.004211646680102425
2001-01-23,0.0067429281320242436,0.012947319312044342,0.02400817534373466
2001-01-24,-0.0002666923225568652,0.002862720279423331,0.00037837409591662697
2001-01-25,0.007723458613365675,-0.0049893659014614644,-0.006491907943525156
2001-01-26,-0.0065021910283422895,-0.001887629230125118,-0.0006415029619563469
2001-01-29,0.003951847035701263,0.0067817000552319595,0.018339680949107703
2001-01-30,0.016588113841122448,0.006983436422109727,0.007356075370984816
2001-01-31,0.0005659681907924104,-0.0056355648072863385,-0.006509841272206952
2001-02-01,0.008803456264670419,0.005446274059599507,0.0011796283694016907
2001-02-02,-0.010942232337283045,-0.01762846191144751,-0.014726528804859371
2001-02-05,0.00932212309205929,0.003580241741748479,-0.001516622602785836
2001-02-06,-0.0007690174043992889,-0.0015148687589011335,0.009975282976915419
2001-02-07,-0.0009770021863793285,-0.00844369052364719,0.002606487813900878
2001-02-08,-0.006063069362398678,-0.006254170660763812,-0.008297268150212898
2001-02-09,-0.009149690770278905,-0.01342526596679741,-0.011680887340614473
2001-02-12,0.015217309858572085,0.011757894931235194,0.016560670499276765
2001-02-13,-0.003977034083581125,-0.008689772585958535,-0.005516322310952097
2001-02-14,-0.00994630040898399,-0.0021861950632109965,0.0018288833048122647
2001-02-15,0.008817495164656549,0.008090730929249642,0.010589458040334567
2001-02-16,-0.00840905717019382,-0.019086287083199486,-0.018986231451804475
2001-02-20,-0.00640394085361896,-0.017508953990654743,-0.01643780882058003
2001-02-21,-0.019222060918379885,-0.018680859586076647,-0.01565723196018546
2001-02-22,2.1800972797329884e-05,-0.0019537369511636415,-0.013010581173169803
2001-02-23,-0.008098699818642672,-0.005570924750844155,0.0003980317364265383
2001-02-26,0.01903166765320084,0.017338769191571488,0.02249097710845923
2001-02-27,-0.0005310664831694167,-0.007689396127662075,-0.019771904576955143
2001-02-28,-0.013401538471256047,-0.014412471713944133,-0.009190942878220126
2001-03-01,-0.004310316532843708,0.0010398636283404812,-0.0022581864957525815
2001-03-02,0.001546144369644821,-0.005695982258483536,0.007535486029867985
2001-03-05,0.00912955292329099,0.005841032455202131,-0.002288298777451265
2001-03-06,0.0027342910809924352,0.009931120882614958,0.011160915634936017
2001-03-07,0.012980910701175444,0.006431629893613799,0.007681418040842616
2001-03-08,0.011918918832790433,0.002255951040818529,-0.006933489740641772
2001-03-09,-0.019870548509480005,-0.025075725323942803,-0.016416802873023578
2001-03-12,-0.04185839430863004,-0.044140782944437726,-0.032726487349708046
2001-03-13,0.008054056330323392,0.014719630139540335,0.00838537238866529
2001-03-14,-0.0313227122528489,-0.026181893093709756,-0.018713373662390165
2001-03-15,0.005780677262877721,0.005854125517359441,-0.0033780432166724745
2001-03-16,-0.02093990973459083,-0.019819182794657754,-0.023178844239511234
2001-03-19,0.013719416970851309,0.017473135776606016,0.021208542293418297
2001-03-20,-0.02422396486940276,-0.024372000192958605,-0.015160721365975172
2001-03-21,-0.024341340194625978,-0.0180862772659719,-0.019859371496639196
2001-03-22,-0.010332476862866358,-0.004071995565797344,-0.006770013459114659
2001-03-23,0.01220489518028949,0.019713495936903382,0.023903341087561144
2001-03-26,0.019044660946419725,0.011219200545693092,0.009229315829158953
2001-03-27,0.026485768673961532,0.025253479371825076,0.01221884426589026
2001-03-28,-0.016438959025335247,-0.024733008530898916,-0.023864904481523775
2001-03-29,0.0014000895356393482,-0.004641060904985464,-0.0015163308879019661
2001-03-30,0.008102631174326651,0.010726709139390915,0.020178699655852016
2001-04-02,-0.010261276790282731,-0.01254023999486656,-0.024195519037402462
2001-04-03,-0.030341321741184743,-0.03499847502245124,-0.029538833746831986
2001-04-04,0.003127180892138058,-0.002905325361392833,-0.0028615036457582104
2001-04-05,0.04144267730673751,0.04275291291739027,0.04363857278788661
2001-04-06,-0.012883537214074838,-0.020185948377773013,-0.02290325645163251
2001-04-09,0.005506215325895209,0.00808462583936063,0.01599890259294837
2001-04-10,0.025827709570975896,0.026706218592037867,0.022765099464209543
2001-04-11,-0.008875538086953782,-0.0021334217189706364,-0.005748601096273221
2001-04-12,0.01126808271070823,0.014991393552336968,0.012761824220484325
2001-04-16,0.003117415516695829,-0.003232889182608421,-0.00909577799340989
2001-04-17,0.005709961072902788,0.010229948339488112,0.010325731088520954
2001-04-18,0.038319672099817424,0.03815322509881213,0.023708174238972573
2001-04-19,0.007309423799343004,0.012464721753518131,0.012546594184742691
2001-04-20,-0.010704502781607136,-0.00857944939981588,-0.012118009944686408
2001-04-23,-0.0045110876050614415,-0.015093460052377404,-0.012158170285698572
2001-04-24,-0.007422935857310031,-0.012236023629359138,0.0027723020521250906
2001-04-25,0.01621136829282461,0.01581516957968027,0.022223340603435275
2001-04-26,0.006299939417991086,0.004684853904600156,0.010144267536782357
2001-04-27,0.01094774295691336,0.014898371931206402,0.013333122481835609
2001-04-30,-0.006969627661575671,-0.0028691916032248313,0.002785558428423941
2001-05-01,0.015103858464158565,0.013498341704493846,0.010555635269077506
2001-05-02,-0.0019894506512841974,0.0007815020952043317,0.0023826535975534054
2001-05-03,-0.007385082063124551,-0.014984400130627271,-0.012258583861213262
2001-05-04,0.014216776254118478,0.014337158275437674,0.014797867853506454
2001-05-07,-0.0014685199878197556,-0.0024504585894219535,-0.006615598010059711
2001-05-08,-0.00473541511458603,-0.0018299600937476525,0.0043406480503818574
2001-05-09,-0.0015199013795932452,-0.004497819936253592,-0.003238449528259396
2001-05-10,0.0039912916074630765,-0.0002867586514844116,0.0008156815676117654
2001-05-11,-0.008202869916505292,-0.0076054583320409,-0.006585297563707572
2001-05-14,0.005163515610916551,0.0026056399843493476,-0.0014783795364600092
2001-05-15,-0.0004009463464934165,0.0004161909984873006,0.006125353689539758
2001-05-16,0.031054322898315997,0.028055524579750336,0.015362441076123747
2001-05-17,0.002907714773199414,0.002720053922715442,0.015070633252484021
2001-05-18,0.00471481149624618,0.0026894323550721746,0.0030067853813495163
2001-05-21,0.003196136165394672,0.01602466408472157,0.018842406096529984
2001-05-22,-0.007141355035628316,-0.002631332512547939,0.002555332484966343
2001-05-23,-0.013570137586483623,-0.015648195622524032,-0.019266830176465594
2001-05-24,0.0015215235741733745,0.0031910514714147153,0.0059739381541255646
2001-05-25,-0.010579537877748528,-0.011886310588375483,-0.0034935538240312095
2001-05-29,0.0030637612742776257,-0.00782459992146223,-0.012364275972526432
2001-05-30,-0.015197597821574515,-0.015779356558458756,-0.016882365324915664
2001-05-31,0.003608132334511277,0.0061823676577966655,0.005128958534419101
2001-06-01,0.007165446648995881,0.003854657622684866,0.010458714104283224
2001-06-04,0.0064492878836827985,0.0050953447410036,0.011099785046796935
2001-06-05,0.010281915016179435,0.012906511100564183,0.01789454518913921
2001-06-06,-0.009493843604896308,-0.01060467106196446,-0.0075796980930327015
2001-06-07,0.001850099175558235,0.005441677248723177,0.004263407174926821
2001-06-08,-0.010308372344341407,-0.009441752309571274,-0.006098955545788524
2001-06-11,-0.005014845065999649,-0.008391059924567634,-0.00924836881183289
2001-06-12,0.0024041597692406554,0.001163204401009928,0.0
2001-06-13,-0.007035754561920874,-0.011411763938773379,-0.0035768974066764884
2001-06-14,-0.01683485994766816,-0.017656559095685552,-0.0194708604630671
2001-06-15,-0.006239201373521869,-0.004527114710082972,-0.0005047904672215597
2001-06-18,0.0020443106852638918,-0.004895136092087169,-0.00933392748668858
2001-06-19,-0.00458619076429209,0.0034282439076612084,-0.0036762245005375572
2001-06-20,0.004769370389763124,0.00867104994474383,0.014483387051099632
2001-06-21,0.0063755657786863165,0.011300126024453409,0.003944981340205568
2001-06-22,-0.010397818088585068,-0.009494963212735541,-0.018592106322555608
2001-06-25,-0.009509856374053936,-0.005523858751956685,-0.009169077584222566
2001-06-26,-0.0030261463183587183,-0.0015110424589969147,0.013600080015114745
2001-06-27,-0.0036007164098924237,-0.0046873743201225025,0.00965128999543781
2001-06-28,0.012510977494832971,0.01241569450714369,0.014841503050654176
2001-06-29,-0.006057330251214696,-0.001485319113264489,0.019003603243188946
2001-07-02,0.00865750723956523,0.010028092604268008,-0.028190940556438383
2001-07-03,-0.0021365050904612074,-0.0018372028160895987,-0.0031350442153221456
2001-07-05,-0.008669488245034274,-0.01239778139926692,-0.008286509270484325
2001-07-06,-0.021916249227914773,-0.023778751934215293,-0.019406547667090584
2001-07-09,0.004546574695019306,0.006855443542898605,0.005612662091770006
2001-07-10,-0.012089084974575283,-0.014502635743563457,-0.01626388612288008
2001-07-11,0.0064045841898107796,-0.0011347469386804002,-0.004842987910031684
2001-07-12,0.022971144315131493,0.023414984234097415,0.027383683829344987
2001-07-13,0.005715991735408745,0.006221636236980787,0.0034090013318408474
2001-07-16,-0.006371815442931342,-0.010942533714401794,-0.014181731580797989
